mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__C,param_model__kernel,param_model__n_neighbors,param_model__weights,param_model__max_depth,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model_name
0.010283422470092774,0.0012906515290391047,0.011942148208618164,0.004780392512562106,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",2.7313224938463527,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(2.7313224938463527)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5753424657534246,0.704225352112676,0.6436006814311159,0.053721192658811555,26,LogisticRegression
0.030387401580810547,0.009144265729814,0.0181368350982666,0.005750896363435794,SVC(C=np.float64(3.1087830981676965)),4.3710778862625626,linear,,,,,"{'model': SVC(C=np.float64(3.1087830981676965)), 'model__C': np.float64(4.3710778862625626), 'model__kernel': 'linear'}",0.6111111111111112,0.7096774193548387,0.5970149253731343,0.5588235294117647,0.7246376811594203,0.6402529332820539,0.06525345030393764,57,SVC
0.016094446182250977,0.008155345306168958,0.010641145706176757,0.005181546900617756,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",8.617305832563433,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(8.617305832563433)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5753424657534246,0.704225352112676,0.6436006814311159,0.053721192658811555,26,LogisticRegression
0.018033981323242188,0.009742683707682845,0.011155796051025391,0.0031328898375665355,SVC(C=np.float64(3.1087830981676965)),1.7465585314294174,rbf,,,,,"{'model': SVC(C=np.float64(3.1087830981676965)), 'model__C': np.float64(1.7465585314294174), 'model__kernel': 'rbf'}",0.5915492957746479,0.7246376811594203,0.6567164179104478,0.5675675675675675,0.684931506849315,0.6450804938522797,0.05818365221717636,19,SVC
0.012106752395629883,0.005629369291527359,0.0070991039276123045,0.0006721486738124138,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",4.858299713589831,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(4.858299713589831)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5753424657534246,0.704225352112676,0.6436006814311159,0.053721192658811555,26,LogisticRegression
0.016376638412475587,0.003925576970499822,0.010554742813110352,0.0015454477410883581,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",1.208653673336828,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(1.208653673336828)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5555555555555556,0.704225352112676,0.6396432993915422,0.0590665531808503,68,LogisticRegression
0.011632919311523438,0.006587893852170262,0.012037372589111328,0.003478988608344433,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,10.0,uniform,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.6031746031746031,0.6666666666666666,0.5806451612903226,0.5666666666666667,0.6944444444444444,0.6223195084485408,0.04973770047327627,92,KNeighborsClassifier
0.026409721374511717,0.008336522347742188,0.007646417617797852,0.0003835939510358832,SVC(C=np.float64(3.1087830981676965)),3.3320293202075524,linear,,,,,"{'model': SVC(C=np.float64(3.1087830981676965)), 'model__C': np.float64(3.3320293202075524), 'model__kernel': 'linear'}",0.6111111111111112,0.7096774193548387,0.5970149253731343,0.5588235294117647,0.7246376811594203,0.6402529332820539,0.06525345030393764,57,SVC
0.008215904235839844,0.0002425777527808255,0.012431669235229491,0.008494024465618437,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,11.0,distance,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 11, 'model__weights': 'distance'}",0.5915492957746479,0.6857142857142857,0.6153846153846154,0.6268656716417911,0.7105263157894737,0.6460080368609628,0.044741866487011006,15,KNeighborsClassifier
0.017324256896972656,0.011508531876869071,0.007868051528930664,0.0009179920681386455,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",0.6589224710898156,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(0.6589224710898156)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5633802816901409,0.704225352112676,0.6412082446184593,0.05688117871671186,47,LogisticRegression
0.7554757118225097,0.20909415833879721,0.04808053970336914,0.016617566451238148,"RandomForestClassifier(max_depth=14, n_estimators=261)",,,,,6.0,367.0,"{'model': RandomForestClassifier(max_depth=14, n_estimators=261), 'model__max_depth': 6, 'model__n_estimators': 367}",0.6486486486486487,0.676923076923077,0.6060606060606061,0.6,0.6571428571428571,0.6377550377550378,0.02986192715650643,71,RandomForestClassifier
0.8432130336761474,0.1771072335874591,0.049092864990234374,0.012370372424708528,"RandomForestClassifier(max_depth=14, n_estimators=261)",,,,,9.0,485.0,"{'model': RandomForestClassifier(max_depth=14, n_estimators=261), 'model__max_depth': 9, 'model__n_estimators': 485}",0.6216216216216216,0.7058823529411765,0.6571428571428571,0.5833333333333334,0.6756756756756757,0.6487311681429329,0.04260240658045336,11,RandomForestClassifier
0.019939899444580078,0.010921280891511571,0.011655426025390625,0.0035814141613601572,SVC(C=np.float64(3.1087830981676965)),3.1087830981676965,rbf,,,,,"{'model': SVC(C=np.float64(3.1087830981676965)), 'model__C': np.float64(3.1087830981676965), 'model__kernel': 'rbf'}",0.5633802816901409,0.7428571428571429,0.6176470588235294,0.6329113924050633,0.7012987012987013,0.6516189154149157,0.06337603681408802,6,SVC
0.018865203857421874,0.013086844617752948,0.010860490798950195,0.004048904975902518,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,3.0,uniform,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 3, 'model__weights': 'uniform'}",0.5833333333333334,0.6666666666666666,0.5757575757575758,0.5753424657534246,0.7012987012987013,0.6204797485619403,0.053070213358333035,94,KNeighborsClassifier
0.009259843826293945,0.0002743951793082975,0.006810331344604492,0.0001040612951462122,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",9.776149558326528,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(9.776149558326528)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5753424657534246,0.704225352112676,0.6436006814311159,0.053721192658811555,26,LogisticRegression
0.008153915405273438,0.00011606298711229613,0.013021135330200195,0.008151588267639688,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,8.0,uniform,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.5483870967741935,0.6461538461538462,0.5806451612903226,0.5,0.7297297297297297,0.6009831667896184,0.07999206056445186,99,KNeighborsClassifier
0.01733551025390625,0.011981290277716874,0.01488957405090332,0.010982753348404766,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",3.46071248026683,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(3.46071248026683)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5753424657534246,0.704225352112676,0.6436006814311159,0.053721192658811555,26,LogisticRegression
0.014972686767578125,0.009738176102133778,0.018782567977905274,0.01447787730752634,"LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000)",2.4056189066697238,,,,,,"{'model': LogisticRegression(C=np.float64(0.16966252220214195), max_iter=1000), 'model__C': np.float64(2.4056189066697238)}",0.6111111111111112,0.7096774193548387,0.6176470588235294,0.5753424657534246,0.704225352112676,0.6436006814311159,0.053721192658811555,26,LogisticRegression
0.599825668334961,0.16527861132138513,0.038237380981445315,0.011266262702076982,"RandomForestClassifier(max_depth=14, n_estimators=261)",,,,,7.0,271.0,"{'model': RandomForestClassifier(max_depth=14, n_estimators=261), 'model__max_depth': 7, 'model__n_estimators': 271}",0.6666666666666666,0.6666666666666666,0.6268656716417911,0.5714285714285714,0.6666666666666666,0.6396588486140724,0.03743608635992954,67,RandomForestClassifier
0.7020719528198243,0.21967242232040923,0.04029841423034668,0.012073527886587521,"RandomForestClassifier(max_depth=14, n_estimators=261)",,,,,8.0,346.0,"{'model': RandomForestClassifier(max_depth=14, n_estimators=261), 'model__max_depth': 8, 'model__n_estimators': 346}",0.6301369863013698,0.7058823529411765,0.6268656716417911,0.6111111111111112,0.684931506849315,0.6517855257689528,0.03679453538349882,5,RandomForestClassifier
0.0128326416015625,0.008599740316025088,0.014243793487548829,0.008908046980531638,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,9.0,uniform,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 9, 'model__weights': 'uniform'}",0.5915492957746479,0.6571428571428571,0.6461538461538462,0.59375,0.7341772151898734,0.6445546428522448,0.052122748616703574,21,KNeighborsClassifier
0.017534542083740234,0.01007572499184929,0.010304737091064452,0.0016390096719013497,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,13.0,uniform,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 13, 'model__weights': 'uniform'}",0.6027397260273972,0.6470588235294118,0.625,0.5396825396825397,0.7123287671232876,0.6253619712725274,0.05636814522249462,87,KNeighborsClassifier
0.023445987701416017,0.009593284483594488,0.01909608840942383,0.011071173562259416,SVC(C=np.float64(3.1087830981676965)),8.131397563798958,rbf,,,,,"{'model': SVC(C=np.float64(3.1087830981676965)), 'model__C': np.float64(8.131397563798958), 'model__kernel': 'rbf'}",0.5833333333333334,0.7027027027027027,0.6176470588235294,0.6329113924050633,0.6666666666666666,0.640652230786259,0.04099177102865103,51,SVC
0.01378459930419922,0.010465442964837184,0.01478438377380371,0.01295425742629019,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,4.0,distance,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 4, 'model__weights': 'distance'}",0.5507246376811594,0.6753246753246753,0.5757575757575758,0.6285714285714286,0.6923076923076923,0.6245372019285063,0.05480187656449881,90,KNeighborsClassifier
0.7513970851898193,0.21800452899502842,0.0374333381652832,0.0059950991595091015,"RandomForestClassifier(max_depth=14, n_estimators=261)",,,,,13.0,339.0,"{'model': RandomForestClassifier(max_depth=14, n_estimators=261), 'model__max_depth': 13, 'model__n_estimators': 339}",0.64,0.6865671641791045,0.6567164179104478,0.5915492957746479,0.6756756756756757,0.6501017107079752,0.033340489456967666,8,RandomForestClassifier
0.01493244171142578,0.010462124108599244,0.014569997787475586,0.012723823533073924,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,3.0,uniform,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 3, 'model__weights': 'uniform'}",0.5833333333333334,0.6666666666666666,0.5757575757575758,0.5753424657534246,0.7012987012987013,0.6204797485619403,0.053070213358333035,94,KNeighborsClassifier
0.012720155715942382,0.008759750832667505,0.018247032165527345,0.012411626272729593,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,13.0,distance,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 13, 'model__weights': 'distance'}",0.6027397260273972,0.6666666666666666,0.6031746031746031,0.5396825396825397,0.7105263157894737,0.6245579702681361,0.05882316147769588,88,KNeighborsClassifier
0.021183347702026366,0.01599038385730283,0.008453607559204102,0.0007485599997233978,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,5.0,distance,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.5882352941176471,0.6486486486486487,0.5538461538461539,0.5833333333333334,0.6842105263157895,0.6116547912523145,0.047592639260952425,97,KNeighborsClassifier
0.018624544143676758,0.011408169352650934,0.013152742385864257,0.009249064706453125,"KNeighborsClassifier(n_neighbors=11, weights='distance')",,,13.0,distance,,,"{'model': KNeighborsClassifier(n_neighbors=11, weights='distance'), 'model__n_neighbors': 13, 'model__weights': 'distance'}",0.6027397260273972,0.6666666666666666,0.6031746031746031,0.5396825396825397,0.7105263157894737,0.6245579702681361,0.05882316147769588,88,KNeighborsClassifier
0.018695354461669922,0.0077899188633028405,0.013048410415649414,0.00676091079143493,SVC(C=np.float64(3.1087830981676965)),7.211495324380178,rbf,,,,,"{'model': SVC(C=np.float64(3.1087830981676965)), 'model__C': np.float64(7.211495324380178), 'model__kernel': 'rbf'}",0.5633802816901409,0.7027027027027027,0.6086956521739131,0.6329113924050633,0.6666666666666666,0.6348713391276972,0.04777450368125866,78,SVC
